date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:59:25	173283/173283	---M--	200	added ('OK')	image/jpeg	etag:%222a4e3-621d1e0395880%22	https://webera.uz/img/projects/oxymed.jpg	D:/Temp/hodiy-solo/webera.uz/img/projects/oxymed.jpg	(from https://webera.uz/?gad_source=1&gclid=CjwKCAjw6JS3BhBAEiwAO9waF48oFbl-914Cz2cdC3m57re8TeZhK55GWcwpUBrFTHqbV5QJkLo6xRoCtqoQAvD_BwE)
13:59:25	8080/8080	---M--	200	added ('OK')	image/svg+xml	etag:%221f90-621d1e9ffc980%22	https://webera.uz/img/projects/oxymed-logo.svg	D:/Temp/hodiy-solo/webera.uz/img/projects/oxymed-logo.svg	(from https://webera.uz/?gad_source=1&gclid=CjwKCAjw6JS3BhBAEiwAO9waF48oFbl-914Cz2cdC3m57re8TeZhK55GWcwpUBrFTHqbV5QJkLo6xRoCtqoQAvD_BwE)
13:59:26	20117/20117	---M--	200	added ('OK')	image/svg+xml	etag:%224e95-621d1f2580480%22	https://webera.uz/img/projects/nikapharm-logo.svg	D:/Temp/hodiy-solo/webera.uz/img/projects/nikapharm-logo.svg	(from https://webera.uz/?gad_source=1&gclid=CjwKCAjw6JS3BhBAEiwAO9waF48oFbl-914Cz2cdC3m57re8TeZhK55GWcwpUBrFTHqbV5QJkLo6xRoCtqoQAvD_BwE)
13:59:26	329950/329950	---M--	200	added ('OK')	image/jpeg	etag:%22508de-621d1f163e080%22	https://webera.uz/img/projects/nikapharm.jpg	D:/Temp/hodiy-solo/webera.uz/img/projects/nikapharm.jpg	(from https://webera.uz/?gad_source=1&gclid=CjwKCAjw6JS3BhBAEiwAO9waF48oFbl-914Cz2cdC3m57re8TeZhK55GWcwpUBrFTHqbV5QJkLo6xRoCtqoQAvD_BwE)
13:59:26	86162/86162	---M--	200	added ('OK')	image/svg+xml	etag:%2215092-621c792996980%22	https://webera.uz/img/projects/registon-logo.svg	D:/Temp/hodiy-solo/webera.uz/img/projects/registon-logo.svg	(from https://webera.uz/?gad_source=1&gclid=CjwKCAjw6JS3BhBAEiwAO9waF48oFbl-914Cz2cdC3m57re8TeZhK55GWcwpUBrFTHqbV5QJkLo6xRoCtqoQAvD_BwE)
13:59:26	234251/234251	---M--	200	added ('OK')	image/jpeg	etag:%223930b-621c7c5fa7d00%22	https://webera.uz/img/projects/registon.jpg	D:/Temp/hodiy-solo/webera.uz/img/projects/registon.jpg	(from https://webera.uz/?gad_source=1&gclid=CjwKCAjw6JS3BhBAEiwAO9waF48oFbl-914Cz2cdC3m57re8TeZhK55GWcwpUBrFTHqbV5QJkLo6xRoCtqoQAvD_BwE)
13:59:26	321311/321311	---M--	200	added ('OK')	image/jpeg	etag:%224e71f-621c7beb4ea80%22	https://webera.uz/img/projects/expert.jpg	D:/Temp/hodiy-solo/webera.uz/img/projects/expert.jpg	(from https://webera.uz/?gad_source=1&gclid=CjwKCAjw6JS3BhBAEiwAO9waF48oFbl-914Cz2cdC3m57re8TeZhK55GWcwpUBrFTHqbV5QJkLo6xRoCtqoQAvD_BwE)
13:59:26	2910/2910	---M--	200	added ('OK')	image/svg+xml	etag:%22b5e-621c7b361bf00%22	https://webera.uz/img/projects/expert-logo.svg	D:/Temp/hodiy-solo/webera.uz/img/projects/expert-logo.svg	(from https://webera.uz/?gad_source=1&gclid=CjwKCAjw6JS3BhBAEiwAO9waF48oFbl-914Cz2cdC3m57re8TeZhK55GWcwpUBrFTHqbV5QJkLo6xRoCtqoQAvD_BwE)
13:59:27	379490/379490	---M--	200	added ('OK')	image/jpeg	etag:%225ca62-621aa2c521e00%22	https://webera.uz/img/projects/trip.jpg	D:/Temp/hodiy-solo/webera.uz/img/projects/trip.jpg	(from https://webera.uz/?gad_source=1&gclid=CjwKCAjw6JS3BhBAEiwAO9waF48oFbl-914Cz2cdC3m57re8TeZhK55GWcwpUBrFTHqbV5QJkLo6xRoCtqoQAvD_BwE)
13:59:27	9799/9799	---M--	200	added ('OK')	image/svg+xml	etag:%222647-621aa2ceab480%22	https://webera.uz/img/projects/trip-logo.svg	D:/Temp/hodiy-solo/webera.uz/img/projects/trip-logo.svg	(from https://webera.uz/?gad_source=1&gclid=CjwKCAjw6JS3BhBAEiwAO9waF48oFbl-914Cz2cdC3m57re8TeZhK55GWcwpUBrFTHqbV5QJkLo6xRoCtqoQAvD_BwE)
